NSC,mean_log_IC50,CELL_NAME
750691,-5.30955,HOP-62
750691,-4.8194,HS 578T
750691,-5.809,HT29
750691,-6.02205,IGROV1
750691,-5.3872,K-562
750691,-5.6406,KM12
750691,-5.80905,LOX IMVI
750691,-5.6068,M14
750691,-5.3853,MALME-3M
750691,-5.4685,MCF7
750691,-5.3427,MDA-MB-231/ATCC
750691,-5.9167,MDA-MB-435
750691,-5.3628,MOLT-4
750691,-5.20645,NCI-H226
750691,-5.3781,NCI-H23
750691,-5.2731,NCI-H322M
750691,-5.47395,NCI-H460
750691,-5.84815,NCI-H522
750691,-5.2463,NCI/ADR-RES
750691,-6.03295,OVCAR-3
750691,-5.2363,OVCAR-4
750691,-5.20025,OVCAR-5
750691,-5.5156,OVCAR-8
750691,-5.12985,PC-3
750691,-5.40485,RPMI-8226
750691,-5.3138,RXF 393
750691,-5.38905,SF-268
750691,-4.9216,SF-295
750691,-5.5203,SF-539
750691,-5.4781,SK-MEL-2
750691,-5.2919,SK-MEL-28
750691,-5.6487,SK-MEL-5
750691,-7.1158,SK-OV-3
750691,-5.3816,SN12C
750691,-5.11965,SNB-19
750691,-5.01425,SNB-75
750691,-5.2664,SR
750691,-5.6753,SW-620
750691,-4.8271,T-47D
750691,-5.68895,TK-10
750691,-5.8862,U251
750691,-5.4901,UACC-257
750691,-5.3618,UACC-62
750691,-5.08735,UO-31
751548,-5.58775,786-0
751548,-5.7227,A498
751548,-6.25955,A549/ATCC
751548,-5.68085,ACHN
751548,-5.4126,BT-549
751548,-5.9906,CAKI-1
751548,-5.7221,CCRF-CEM
751548,-6.2349,COLO 205
751548,-4.83375,DU-145
751548,-4.91635,EKVX
751548,-5.83065,HCC-2998
751548,-6.22955,HCT-116
751548,-6.1604,HCT-15
751548,-7.0906,HL-60(TB)
751548,-4.86905,HOP-62
751548,-4.73185,HOP-92
751548,-4.59315,HS 578T
751548,-6.2711,HT29
751548,-4.77885,IGROV1
751548,-6.3629,K-562
751548,-5.6741,KM12
751548,-5.93255,LOX IMVI
751548,-5.6337,M14
751548,-5.8756,MALME-3M
751548,-6.5532,MCF7
751548,-5.39835,MDA-MB-231/ATCC
751548,-5.76775,MDA-MB-435
751548,-5.5648,MOLT-4
751548,-4.9234,NCI-H226
751548,-5.72095,NCI-H23
751548,-4.8614,NCI-H322M
751548,-6.22875,NCI-H460
751548,-6.21225,NCI-H522
751548,-5.00955,NCI/ADR-RES
751548,-6.7271,OVCAR-3
751548,-4.51965,OVCAR-4
751548,-4.51725,OVCAR-5
751548,-5.252,OVCAR-8
751548,-4.7342,PC-3
751548,-6.0285,RPMI-8226
751548,-5.3288,RXF 393
751548,-5.2689,SF-268
751548,-5.85205,SF-295
751548,-5.73995,SF-539
751548,-5.2735,SK-MEL-2
751548,-5.7946,SK-MEL-28
751548,-6.3653,SK-MEL-5
751548,-4.6408,SK-OV-3
751548,-6.19845,SN12C
751548,-5.80995,SNB-19
751548,-5.4958,SNB-75
751548,-6.9814,SR
751548,-5.6905,SW-620
751548,-4.8385,T-47D
751548,-5.1476,TK-10
751548,-6.43465,U251
751548,-5.21935,UACC-257
751548,-5.7851,UACC-62
751548,-5.2674,UO-31
752782,-4,A498
752782,-5.0997,A549/ATCC
752782,-5.1417,ACHN
752782,-4.6769,BT-549
752782,-5.4352,CAKI-1
752782,-5.0335,CCRF-CEM
752782,-5.0443,COLO 205
752782,-4,DU-145
752782,-4,EKVX
752782,-4,HCC-2998
752782,-5.3605,HCT-116
752782,-5.2112,HCT-15
752782,-4.8711,HL-60(TB)
752782,-4,HOP-62
752782,-4,HOP-92
752782,-4,HS 578T
752782,-5.2253,HT29
752782,-4,IGROV1
752782,-5.4255,K-562
752782,-5.0992,KM12
752782,-5.4216,LOX IMVI
752782,-5.179,M14
752782,-4,MALME-3M
752782,-5.1333,MCF7
752782,-4,MDA-MB-231/ATCC
752782,-5.1663,MOLT-4
752782,-4,NCI-H226
752782,-4,NCI-H23
752782,-5.246,NCI-H460
752782,-4.3109,NCI-H522
752782,-4,NCI/ADR-RES
752782,-4,OVCAR-3
752782,-4,OVCAR-4
752782,-4,OVCAR-5
752782,-4,PC-3
752782,-4.3358,RPMI-8226
752782,-4,RXF 393
752782,-4,SF-268
752782,-4,SF-295
752782,-4,SK-MEL-2
752782,-4,SK-MEL-28
752782,-5.4897,SK-MEL-5
752782,-4.9676,SK-OV-3
752782,-4,SNB-19
752782,-4,SNB-75
752782,-5.1605,SR
752782,-4,SW-620
752782,-4,T-47D
752782,-5.1666,U251
752782,-4,UACC-257
752782,-5.0287,UACC-62
752782,-4,UO-31
754143,-7.7032,786-0
754143,-8,A498
754143,-8,A549/ATCC
754143,-7.8028,ACHN
754143,-6.6035,BT-549
754143,-6.6195,CAKI-1
754143,-8,CCRF-CEM
754143,-8,COLO 205
754143,-8,DU-145
754143,-6.5882,EKVX
754143,-8,HCC-2998
754143,-8,HCT-116
754143,-6.1079,HCT-15
754143,-8,HL-60(TB)
754143,-8,HOP-62
754143,-6.7906,HS 578T
754143,-8,HT29
754143,-8,IGROV1
754143,-8,K-562
754143,-8,KM12
754143,-8,LOX IMVI
754143,-8,M14
754143,-6.4089,MALME-3M
754143,-8,MCF7
754143,-8,MDA-MB-231/ATCC
754143,-8,MDA-MB-435
754143,-8,MOLT-4
754143,-7.5477,NCI-H226
754143,-8,NCI-H23
754143,-8,NCI-H460
754143,-8,NCI-H522
754143,-5.1363,NCI/ADR-RES
754143,-8,OVCAR-3
754143,-8,OVCAR-5
754143,-8,OVCAR-8
754143,-7.872,PC-3
754143,-8,RPMI-8226
754143,-8,RXF 393
754143,-8,SF-268
754143,-8,SF-295
754143,-8,SF-539
754143,-8,SK-MEL-2
754143,-8,SK-MEL-28
754143,-8,SK-MEL-5
754143,-8,SK-OV-3
754143,-7.8953,SN12C
754143,-8,SNB-19
754143,-5.7765,SNB-75
754143,-8,SR
754143,-8,SW-620
754143,-8,T-47D
754143,-8,TK-10
754143,-8,U251
754143,-8,UACC-257
754143,-8,UACC-62
754143,-7.1948,UO-31
754230,-8,786-0
754230,-4,A498
754230,-8,A549/ATCC
754230,-7.9568,ACHN
754230,-4,BT-549
754230,-6,CAKI-1
754230,-8,CCRF-CEM
754230,-4.90255,COLO 205
754230,-8,DU-145
754230,-4,EKVX
754230,-4,HCC-2998
754230,-8,HCT-116
754230,-8,HCT-15
754230,-4,HL-60(TB)
754230,-4,HOP-62
754230,-4,HOP-92
754230,-4,HS 578T
754230,-8,HT29
754230,-4.5936,IGROV1
754230,-8,K-562
754230,-8,KM12
754230,-8,LOX IMVI
754230,-8,M14
754230,-4,MALME-3M
754230,-8,MCF7
754230,-4,MDA-MB-231/ATCC
754230,-8,MDA-MB-435
754230,-6,MOLT-4
754230,-4,NCI-H226
754230,-5.7625,NCI-H23
754230,-4,NCI-H322M
754230,-8,NCI-H460
754230,-4,NCI-H522
754230,-6,NCI/ADR-RES
754230,-4.2905,OVCAR-3
754230,-4,OVCAR-4
754230,-4,OVCAR-5
754230,-8,OVCAR-8
754230,-4.0827,PC-3
754230,-4,RPMI-8226
754230,-4,RXF 393
754230,-6.5798,SF-268
754230,-7.9553,SF-295
754230,-7.2401,SF-539
754230,-4,SK-MEL-2
754230,-4,SK-MEL-28
754230,-7.86625,SK-MEL-5
754230,-4,SK-OV-3
754230,-7.60575,SN12C
754230,-4,SNB-19
754230,-4,SNB-75
754230,-8,SR
754230,-8,SW-620
754230,-4,T-47D
754230,-4,TK-10
754230,-8,U251
754230,-4,UACC-257
754230,-7.901,UACC-62
754230,-5.96875,UO-31
755841,-7.8617,786-0
755841,-7.47535,A498
755841,-8,A549/ATCC
755841,-7.77375,ACHN
755841,-7.5228,BT-549
755841,-7.0603,CAKI-1
755841,-7.64735,CCRF-CEM
755841,-8,COLO 205
755841,-7.7533,DU-145
755841,-6.44565,EKVX
755841,-7.772,HCC-2998
755841,-8,HCT-116
755841,-7.19875,HCT-15
755841,-7.41955,HL-60(TB)
755841,-7.61715,HOP-62
755841,-4.16045,HOP-92
755841,-6.296,HS 578T
755841,-8,HT29
755841,-7.7877,IGROV1
755841,-8,K-562
755841,-8,KM12
755841,-8,LOX IMVI
755841,-7.64205,M14
755841,-7.6061,MALME-3M
755841,-8,MCF7
755841,-6.8516,MDA-MB-231/ATCC
755841,-7.9812,MDA-MB-435
755841,-8,MOLT-4
755841,-7.5561,NCI-H226
755841,-7.66245,NCI-H23
755841,-7.3054,NCI-H322M
755841,-8,NCI-H460
755841,-8,NCI-H522
755841,-5.6679,NCI/ADR-RES
755841,-7.79095,OVCAR-3
755841,-7.3544,OVCAR-4
755841,-7.2517,OVCAR-5
755841,-7.902,OVCAR-8
755841,-7.41545,PC-3
755841,-7.93635,RPMI-8226
755841,-7.665,RXF 393
755841,-7.63845,SF-268
755841,-7.50775,SF-295
755841,-7.7502,SF-539
755841,-7.8156,SK-MEL-2
755841,-7.74575,SK-MEL-28
755841,-8,SK-MEL-5
755841,-7.5653,SN12C
755841,-7.5747,SNB-19
755841,-7.4798,SNB-75
755841,-8,SR
755841,-8,SW-620
755841,-7.6756,T-47D
755841,-6.46375,TK-10
755841,-8,U251
755841,-7.7173,UACC-257
755841,-8,UACC-62
755841,-7.0961,UO-31
755880,-6.143,786-0
755880,-5.79675,A498
755880,-6.7266,A549/ATCC
755880,-6.5788,ACHN
755880,-5.28425,BT-549
755880,-6.2936,CAKI-1
755880,-6.1681,CCRF-CEM
755880,-5.90435,COLO 205
755880,-6.84545,DU-145
755880,-4.98385,EKVX
755880,-5.89145,HCC-2998
755880,-6.09125,HCT-116
755880,-5.8485,HCT-15
755880,-6.38505,HL-60(TB)
755880,-5.68505,HOP-62
755880,-4.7389,HOP-92
755880,-4.1845,HS 578T
755880,-6.25435,HT29
755880,-5.55965,IGROV1
755880,-5.8731,K-562
755880,-5.7019,KM12
755880,-6.7371,LOX IMVI
755880,-6.3136,M14
755880,-5.709,MALME-3M
755880,-6.54705,MCF7
755880,-4.4908,MDA-MB-231/ATCC
755880,-5.6523,MDA-MB-435
755880,-6.19875,MOLT-4
755880,-5.6046,NCI-H226
755880,-6.52275,NCI-H23
755880,-5.70165,NCI-H322M
755880,-7.6896,NCI-H460
755880,-5.79975,NCI-H522
755880,-4.84945,NCI/ADR-RES
755880,-5.70805,OVCAR-3
755880,-5.2695,OVCAR-4
755880,-5.4456,OVCAR-5
755880,-5.92515,OVCAR-8
755880,-5.21755,PC-3
755880,-5.3323,RPMI-8226
755880,-5.3201,RXF 393
755880,-6.0465,SF-268
755880,-6.8425,SF-295
755880,-6.3377,SF-539
755880,-5.34765,SK-MEL-2
755880,-5.46365,SK-MEL-28
755880,-6.52895,SK-MEL-5
755880,-5.7262,SK-OV-3
755880,-6.14695,SN12C
755880,-5.89635,SNB-19
755880,-5.44395,SNB-75
755880,-7.2529,SR
755880,-6.269,SW-620
755880,-5.0866,T-47D
755880,-5.1937,TK-10
755880,-6.26895,U251
755880,-5.6333,UACC-257
755880,-6.0537,UACC-62
755880,-5.8126,UO-31
755985,-4,A498
755985,-4,A549/ATCC
755985,-4,ACHN
755985,-4,CAKI-1
755985,-5.0309,CCRF-CEM
755985,-4,COLO 205
755985,-4,DU-145
755985,-4,EKVX
755985,-4,HCC-2998
755985,-4,HCT-116
755985,-4,HCT-15
755985,-4,HL-60(TB)
755985,-4,HOP-62
755985,-4,HOP-92
755985,-4,HS 578T
755985,-4,HT29
755985,-4,IGROV1
755985,-4,K-562
755985,-4,KM12
755985,-4,LOX IMVI
755985,-4,M14
755985,-4,MALME-3M
755985,-4,MCF7
755985,-4,MDA-MB-231/ATCC
755985,-4,MDA-MB-435
755985,-4.0257,MOLT-4
755985,-4,NCI-H226
755985,-4,NCI-H23
755985,-4,NCI-H322M
755985,-4,NCI-H460
755985,-4,NCI-H522
755985,-4,NCI/ADR-RES
755985,-4,OVCAR-3
755985,-4,OVCAR-4
755985,-4,OVCAR-5
755985,-4,OVCAR-8
755985,-4,PC-3
755985,-4,RPMI-8226
755985,-4,RXF 393
755985,-4,SF-268
755985,-4,SF-295
755985,-4,SF-539
755985,-4,SK-MEL-2
755985,-4,SK-MEL-28
755985,-4,SK-MEL-5
755985,-4,SN12C
755985,-4,SNB-19
755985,-4,SNB-75
755985,-4,SR
755985,-4,SW-620
755985,-4,T-47D
755985,-4,TK-10
755985,-4,U251
755985,-4,UACC-257
755985,-4,UACC-62
755985,-4,UO-31
756645,-5.41436666666667,786-0
756645,-5.27836666666667,A498
756645,-5.74226666666667,A549/ATCC
756645,-5.3393,ACHN
756645,-4.91953333333333,BT-549
756645,-5.15736666666667,CAKI-1
756645,-6.10256666666667,CCRF-CEM
756645,-5.82386666666667,COLO 205
756645,-5.23,DU-145
756645,-4.88476666666667,EKVX
756645,-5.3425,HCC-2998
756645,-5.80293333333333,HCT-116
756645,-5.43753333333333,HCT-15
756645,-5.77623333333333,HL-60(TB)
756645,-5.268,HOP-62
756645,-5.09626666666667,HOP-92
756645,-5.00886666666667,HS 578T
756645,-5.78666666666667,HT29
756645,-5.1106,IGROV1
756645,-6.55263333333333,K-562
756645,-7.06383333333333,KM12
756645,-5.66123333333333,LOX IMVI
756645,-5.55563333333333,M14
756645,-5.53043333333333,MALME-3M
756645,-6.08653333333333,MCF7
756645,-5.4273,MDA-MB-231/ATCC
756645,-5.7712,MDA-MB-435
756645,-5.7513,MOLT-4
756645,-5.11666666666667,NCI-H226
756645,-5.1756,NCI-H23
756645,-4.84826666666667,NCI-H322M
756645,-5.9188,NCI-H460
756645,-5.43086666666667,NCI-H522
756645,-4.92496666666667,NCI/ADR-RES
756645,-5.09413333333333,OVCAR-3
756645,-5.16906666666667,OVCAR-4
756645,-5.21295,OVCAR-5
756645,-5.18,OVCAR-8
756645,-5.18633333333333,PC-3
756645,-5.2837,RPMI-8226
756645,-5.4962,RXF 393
756645,-5.22593333333333,SF-268
756645,-5.6312,SF-295
756645,-5.51695,SF-539
756645,-5.22763333333333,SK-MEL-2
756645,-5.53256666666667,SK-MEL-28
756645,-5.57533333333333,SK-MEL-5
756645,-5.01093333333333,SK-OV-3
756645,-5.2989,SN12C
756645,-5.13746666666667,SNB-19
756645,-5.35996666666667,SNB-75
756645,-7.18376666666667,SR
756645,-5.87156666666667,SW-620
756645,-5.4302,T-47D
756645,-4.93393333333333,TK-10
756645,-5.52796666666667,U251
756645,-5.539,UACC-257
756645,-5.52855,UACC-62
756645,-5.20515,UO-31
756717,-6.80825,786-0
756717,-5.989,A498
756717,-7.12415,A549/ATCC
756717,-6.9833,ACHN
756717,-6.053,BT-549
756717,-6.14435,CAKI-1
756717,-7.3423,CCRF-CEM
756717,-6.91745,COLO 205
756717,-6.82615,DU-145
756717,-5.80545,EKVX
756717,-6.7004,HCC-2998
756717,-7.4024,HCT-116
756717,-5.9858,HCT-15
756717,-6.97665,HL-60(TB)
756717,-6.84545,HOP-62
756717,-5.82,HOP-92
756717,-5.7617,HS 578T
756717,-7.08125,HT29
756717,-6.7608,IGROV1
756717,-7.1388,K-562
756717,-6.82145,KM12
756717,-7.42335,LOX IMVI
756717,-6.5717,M14
756717,-6.5925,MALME-3M
756717,-7.46845,MCF7
756717,-6.15235,MDA-MB-231/ATCC
756717,-6.6321,MDA-MB-435
756717,-7.5707,MOLT-4
756717,-6.97055,NCI-H226
756717,-6.8148,NCI-H23
756717,-5.8227,NCI-H322M
756717,-7.70815,NCI-H460
756717,-6.83,NCI-H522
756717,-5.519,NCI/ADR-RES
756717,-6.56215,OVCAR-3
756717,-6.3544,OVCAR-4
756717,-6.29865,OVCAR-5
756717,-7.0359,OVCAR-8
756717,-6.54835,PC-3
756717,-6.6088,RPMI-8226
756717,-6.5148,RXF 393
756717,-6.8462,SF-268
756717,-6.9117,SF-295
756717,-6.68565,SF-539
756717,-6.22445,SK-MEL-2
756717,-6.46195,SK-MEL-28
756717,-7.06405,SK-MEL-5
756717,-6.5526,SK-OV-3
756717,-7.0111,SN12C
756717,-6.9585,SNB-19
756717,-6.3298,SNB-75
756717,-7.8736,SR
756717,-7.2391,SW-620
756717,-6.65915,T-47D
756717,-6.3287,TK-10
756717,-7.14285,U251
756717,-6.4451,UACC-257
756717,-6.9131,UACC-62
756717,-6.23025,UO-31
756738,-6.93715,786-0
756738,-4.301,A498
756738,-7.64545,A549/ATCC
756738,-7.44395,ACHN
756738,-7.0257,BT-549
756738,-6.74065,CAKI-1
756738,-7.3985,CCRF-CEM
756738,-6.67265,COLO 205
756738,-7.2146,DU-145
756738,-6.9876,EKVX
756738,-6.60405,HCC-2998
756738,-7.5733,HCT-116
756738,-6.73905,HCT-15
756738,-7.1615,HL-60(TB)
756738,-7.0984,HOP-62
756738,-5.3086,HOP-92
756738,-5.7708,HS 578T
756738,-6.8537,HT29
756738,-6.56535,IGROV1
756738,-6.8173,K-562
756738,-6.69525,KM12
756738,-7.03435,LOX IMVI
756738,-6.71755,M14
756738,-6.5951,MALME-3M
756738,-7.00125,MCF7
756738,-6.13405,MDA-MB-231/ATCC
756738,-6.6902,MDA-MB-435
756738,-7.5562,MOLT-4
756738,-6.7314,NCI-H226
756738,-7.2186,NCI-H23
756738,-6.61445,NCI-H322M
756738,-7.6308,NCI-H460
756738,-7.29505,NCI-H522
756738,-6.9728,NCI/ADR-RES
756738,-7.28515,OVCAR-3
756738,-6.63785,OVCAR-4
756738,-6.6469,OVCAR-5
756738,-6.86055,OVCAR-8
756738,-6.85685,PC-3
756738,-6.5211,RPMI-8226
756738,-6.76075,RXF 393
756738,-7.3177,SF-268
756738,-6.82725,SF-295
756738,-6.91285,SF-539
756738,-6.4825,SK-MEL-2
756738,-6.7,SK-MEL-28
756738,-7.0917,SK-MEL-5
756738,-6.8122,SK-OV-3
756738,-7.32925,SN12C
756738,-6.50255,SNB-19
756738,-6.63365,SNB-75
756738,-6.97115,SR
756738,-7.1382,SW-620
756738,-6.6784,T-47D
756738,-6.8512,TK-10
756738,-6.9422,U251
756738,-6.6472,UACC-257
756738,-6.74175,UACC-62
756738,-6.80555,UO-31
757027,-4.9852,786-0
757027,-4.6743,A498
757027,-5.0565,A549/ATCC
757027,-4.6904,ACHN
757027,-4.7574,BT-549
757027,-4.5126,CAKI-1
757027,-5.283,COLO 205
757027,-4.8502,DU-145
757027,-4.5744,EKVX
757027,-4.6879,HCC-2998
757027,-5.2091,HCT-116
757027,-5.1403,HCT-15
757027,-5.0784,HL-60(TB)
757027,-4.9696,HOP-62
757027,-4.4965,HOP-92
757027,-4.9792,HS 578T
757027,-5.3377,HT29
757027,-4.5907,IGROV1
757027,-5.2872,KM12
757027,-5.1577,LOX IMVI
757027,-5.1755,M14
757027,-4.5507,MALME-3M
757027,-4.7926,MCF7
757027,-4.5638,MDA-MB-231/ATCC
757027,-5.9172,MDA-MB-435
757027,-5.1668,MOLT-4
757027,-4.5973,NCI-H226
757027,-4.9912,NCI-H23
757027,-4.353,NCI-H322M
757027,-5.3206,NCI-H460
757027,-5.0428,NCI-H522
757027,-5.2303,NCI/ADR-RES
757027,-5.1764,OVCAR-3
757027,-4.6485,OVCAR-4
757027,-4.2211,OVCAR-5
757027,-5.0157,OVCAR-8
757027,-4.8557,PC-3
757027,-4.9097,RXF 393
757027,-4.9379,SF-268
757027,-5.1671,SF-295
757027,-5.1184,SF-539
757027,-4.6163,SK-MEL-2
757027,-4.7905,SK-MEL-28
757027,-5.4232,SK-MEL-5
757027,-4.9812,SK-OV-3
757027,-4.8691,SN12C
757027,-4.5799,SNB-19
757027,-4.9998,SNB-75
757027,-5.4728,SR
757027,-5.2937,SW-620
757027,-4.6925,T-47D
757027,-4.1808,TK-10
757027,-5.2023,U251
757027,-4.4613,UACC-257
757027,-5.0672,UACC-62
757027,-4.6554,UO-31
757087,-5.6666,786-0
757087,-4.8204,A498
757087,-5.47285,A549/ATCC
757087,-6.24565,ACHN
757087,-4.68535,BT-549
757087,-6.3705,CAKI-1
757087,-6.0543,CCRF-CEM
757087,-5.7096,COLO 205
757087,-5.6438,DU-145
757087,-4.76105,EKVX
757087,-5.42015,HCC-2998
757087,-5.672,HCT-116
757087,-5.5215,HCT-15
757087,-5.97425,HL-60(TB)
757087,-4.87715,HOP-62
757087,-4.9626,HOP-92
757087,-4,HS 578T
757087,-5.5815,HT29
757087,-5.17635,IGROV1
757087,-5.3334,KM12
757087,-5.79955,LOX IMVI
757087,-5.0937,M14
757087,-5.4353,MALME-3M
757087,-5.5857,MCF7
757087,-4.39745,MDA-MB-231/ATCC
757087,-4.82795,MDA-MB-435
757087,-5.90595,MOLT-4
757087,-4.7561,NCI-H226
757087,-5.473,NCI-H23
757087,-4.5682,NCI-H322M
757087,-6.5562,NCI-H460
757087,-5.5547,NCI-H522
757087,-4.8289,NCI/ADR-RES
757087,-5.3935,OVCAR-3
757087,-4.50825,OVCAR-4
757087,-4.8366,OVCAR-5
757087,-4.6646,OVCAR-8
757087,-4.74465,PC-3
757087,-5.3461,RPMI-8226
757087,-5.48865,RXF 393
757087,-5.3273,SF-268
757087,-5.1445,SF-295
757087,-5.5289,SF-539
757087,-4.9523,SK-MEL-2
757087,-4.64835,SK-MEL-28
757087,-5.4867,SK-MEL-5
757087,-4.4646,SK-OV-3
757087,-5.8837,SN12C
757087,-4.6961,SNB-19
757087,-4.4771,SNB-75
757087,-6.82705,SR
757087,-5.71885,SW-620
757087,-5.44635,T-47D
757087,-5.21425,TK-10
757087,-5.3645,U251
757087,-4.7883,UACC-257
757087,-5.14495,UACC-62
757087,-5.55025,UO-31
757098,-4.5468,786-0
757098,-4,A498
757098,-4.0462,A549/ATCC
757098,-5.1841,ACHN
757098,-4,BT-549
757098,-5.282,CAKI-1
757098,-5.2856,CCRF-CEM
757098,-4.3157,COLO 205
757098,-4.36,DU-145
757098,-4,EKVX
757098,-4,HCC-2998
757098,-4.3911,HCT-116
757098,-4.5591,HCT-15
757098,-5.0683,HL-60(TB)
757098,-4.001,HOP-62
757098,-4,HOP-92
757098,-4,HS 578T
757098,-4.0963,HT29
757098,-4.2885,IGROV1
757098,-4,KM12
757098,-4.9684,LOX IMVI
757098,-4.2293,M14
757098,-4.4822,MALME-3M
757098,-4.8457,MCF7
757098,-4,MDA-MB-231/ATCC
757098,-4,MDA-MB-435
757098,-5.1506,MOLT-4
757098,-4,NCI-H226
757098,-4.0709,NCI-H23
757098,-5.4274,NCI-H460
757098,-4,NCI/ADR-RES
757098,-4.3404,OVCAR-3
757098,-4,OVCAR-4
757098,-4,OVCAR-5
757098,-4.2013,OVCAR-8
757098,-4,PC-3
757098,-4.2981,RPMI-8226
757098,-4.3745,RXF 393
757098,-4.5376,SF-268
757098,-4.5696,SF-295
757098,-4.56,SF-539
757098,-4,SK-MEL-28
757098,-4.2803,SK-MEL-5
757098,-4,SK-OV-3
757098,-5.0477,SN12C
757098,-4,SNB-19
757098,-4,SNB-75
757098,-5.3103,SR
757098,-4.5309,SW-620
757098,-4,T-47D
757098,-4,TK-10
757098,-4.4758,U251
757098,-4,UACC-257
757098,-4.4287,UACC-62
757098,-4.3579,UO-31
757363,-6.5855,786-0
757363,-5.7083,A498
757363,-7.65845,A549/ATCC
757363,-6.23725,ACHN
757363,-6.21425,BT-549
757363,-5.7296,CAKI-1
757363,-7.4224,CCRF-CEM
757363,-8.1277,COLO 205
757363,-6.73915,DU-145
757363,-6.3692,EKVX
757363,-7.6498,HCC-2998
757363,-7.51535,HCT-116
757363,-5.9987,HCT-15
757363,-6.9811,HL-60(TB)
757363,-7.0151,HOP-62
757363,-6.5725,HOP-92
757363,-6.16425,HS 578T
757363,-7.06995,HT29
757363,-6.0173,IGROV1
757363,-8.08675,K-562
757363,-7.7528,KM12
757363,-7.14995,LOX IMVI
757363,-7.28535,M14
757363,-6.3376,MALME-3M
757363,-7.77585,MCF7
757363,-6.9588,MDA-MB-231/ATCC
757363,-7.676,MDA-MB-435
757363,-6.48665,MOLT-4
757363,-6.2888,NCI-H226
757363,-7.36105,NCI-H23
757363,-5.9334,NCI-H322M
757363,-7.58305,NCI-H460
757363,-7.38805,NCI-H522
757363,-6.0512,NCI/ADR-RES
757363,-7.29265,OVCAR-3
757363,-6.17615,OVCAR-4
757363,-6.51625,OVCAR-5
757363,-7.6639,OVCAR-8
757363,-7.72025,PC-3
757363,-7.52165,RPMI-8226
757363,-6.0486,RXF 393
757363,-6.62955,SF-268
757363,-7.5289,SF-295
757363,-6.49235,SF-539
757363,-6.7938,SK-MEL-2
757363,-6.1945,SK-MEL-28
757363,-7.79485,SK-MEL-5
757363,-7.18865,SK-OV-3
757363,-7.29455,SN12C
757363,-7.71715,SNB-19
757363,-6.27555,SNB-75
757363,-7.1985,SR
757363,-7.69425,SW-620
757363,-6.97845,T-47D
757363,-6.13795,TK-10
757363,-7.8954,U251
757363,-6.76555,UACC-257
757363,-6.6789,UACC-62
757363,-5.7001,UO-31
757384,-7.1055,786-0
757384,-4.82055,A498
757384,-8.1613,A549/ATCC
757384,-5.8035,ACHN
757384,-6.27065,BT-549
757384,-5.60865,CAKI-1
757384,-8.301,CCRF-CEM
757384,-8.301,COLO 205
757384,-8.301,DU-145
757384,-4.301,EKVX
757384,-8.12865,HCC-2998
757384,-8.301,HCT-116
757384,-6.92785,HCT-15
757384,-8.301,HL-60(TB)
757384,-5.81715,HOP-62
757384,-4.51015,HOP-92
757384,-4.6132,HS 578T
757384,-8.301,HT29
757384,-6.85385,IGROV1
757384,-8.301,K-562
757384,-8.301,KM12
757384,-8.301,LOX IMVI
757384,-8.079,M14
757384,-4.8385,MALME-3M
757384,-8.301,MCF7
757384,-6.83145,MDA-MB-231/ATCC
757384,-8.301,MDA-MB-435
757384,-8.27975,MOLT-4
757384,-6.33415,NCI-H226
757384,-7.6402,NCI-H23
757384,-4.3652,NCI-H322M
757384,-8.301,NCI-H460
757384,-8.301,NCI-H522
757384,-6.5813,NCI/ADR-RES
757384,-8.301,OVCAR-3
757384,-4.301,OVCAR-4
757384,-4.81085,OVCAR-5
757384,-8.301,OVCAR-8
757384,-8.301,PC-3
757384,-8.301,RPMI-8226
757384,-4.301,RXF 393
757384,-6.12965,SF-268
757384,-8.301,SF-295
757384,-8.301,SF-539
757384,-4.93745,SK-MEL-2
757384,-4.928,SK-MEL-28
757384,-8.301,SK-MEL-5
757384,-8.301,SK-OV-3
757384,-7.9498,SN12C
757384,-6.7574,SNB-19
757384,-4.79045,SNB-75
757384,-8.301,SR
757384,-8.301,SW-620
757384,-4.301,T-47D
757384,-4.84295,TK-10
757384,-8.301,U251
757384,-4.76135,UACC-257
757384,-5.9379,UACC-62
757384,-4.89205,UO-31
757441,-4,786-0
757441,-4,A498
757441,-4.5748,A549/ATCC
757441,-4.31085,ACHN
757441,-4.7183,BT-549
757441,-4,CAKI-1
757441,-5.4515,CCRF-CEM
757441,-4.868,COLO 205
757441,-4.27385,DU-145
757441,-4,EKVX
757441,-4,HCC-2998
757441,-4.72155,HCT-116
757441,-4.6724,HCT-15
757441,-4.44815,HL-60(TB)
757441,-4.54765,HOP-62
757441,-4,HOP-92
757441,-4,HS 578T
757441,-4.5593,HT29
757441,-4,IGROV1
757441,-6.3454,K-562
757441,-5.73975,KM12
757441,-4.9423,LOX IMVI
757441,-4.595,M14
757441,-4,MALME-3M
757441,-4.5282,MCF7
757441,-4,MDA-MB-231/ATCC
757441,-4.55775,MDA-MB-435
757441,-4.9328,MOLT-4
757441,-4.38935,NCI-H226
757441,-4.3769,NCI-H23
757441,-4,NCI-H322M
757441,-5.3447,NCI-H460
757441,-4.45495,NCI-H522
757441,-4.61945,NCI/ADR-RES
757441,-4.2842,OVCAR-3
757441,-4.72995,OVCAR-4
757441,-4,OVCAR-5
757441,-4.62605,OVCAR-8
757441,-4.67065,PC-3
757441,-4.56945,RPMI-8226
